stop_id,stop_name,stop_desc,stop_lat,stop_lon,served_lines,accessible_pmr,has_elevator,has_escalator,address,city,insee,zone,lon,lat
1,24 Août,9 AVENUE DU 24 AOUT 1944,45.682868740966,4.909324275377,"87:A,ZI1:A",True,False,False,9 AVENUE DU 24 AOUT 1944,Corbas,69273.0,1,4.909324275377,45.682868740966
1000,Garanjou,61 RUE AMPERE,45.70521531129,4.816354044796,C7:R,True,False,False,61 RUE AMPERE,Oullins-Pierre-Bénite,69149.0,1,4.816354044796,45.70521531129
10006,Curie - Jules Guesde,100 AVENUE JULES GUESDE,45.70924804158,4.887283956869,"39:A,JD133:R",True,False,False,100 AVENUE JULES GUESDE,Vénissieux,69259.0,1,4.887283956869,45.70924804158
10007,Curie - Jules Guesde,109 AVENUE JULES GUESDE,45.709249329708,4.887365859502,"39:R,JD133:A",True,False,False,109 AVENUE JULES GUESDE,Vénissieux,69259.0,1,4.887365859502,45.709249329708
10008,Pont de l'Université,22 QUAI DOCTEUR GAILLETON,45.753975904882,4.834585243243,JD972:R,True,False,False,22 QUAI DOCTEUR GAILLETON,Lyon 2e Arrondissement,69382.0,1,4.834585243243,45.753975904882
1001,Garantèze,41 RUE DAISY GEORGES MARTIN,45.678449890299,4.825549329165,"15:A,18:A,JD267:R",True,False,False,41 RUE DAISY GEORGES MARTIN,Irigny,69100.0,1,4.825549329165,45.678449890299
10012,Pressensé - Marrane,130 AVENUE FRANCIS DE PRESSENSE,45.7233779613,4.865175997031,35:A,True,False,False,130 AVENUE FRANCIS DE PRESSENSE,Vénissieux,69259.0,1,4.865175997031,45.7233779613
10017,Francheville Bourg,1 RUE DE LA MAIRIE,45.737043800658,4.764481040525,"C20:A,C20E:A,JD211:R,JD982:R",True,False,False,1 RUE DE LA MAIRIE,Francheville,69089.0,1,4.764481040525,45.737043800658
10018,Francheville Bourg,6 PLACE DU BOURG,45.736719693287,4.764068269569,"C20:R,C20E:R,JD211:A,JD982:A",True,False,False,6 PLACE DU BOURG,Francheville,69089.0,1,4.764068269569,45.736719693287
1002,Garantèze,32 RUE DAISY GEORGES MARTIN,45.678439759111,4.825600234174,"15:R,18:R,JD267:A,JD979:A",True,False,False,32 RUE DAISY GEORGES MARTIN,Irigny,69100.0,1,4.825600234174,45.678439759111
10075,Combe au Loup,14 AVENUE DE VERDUN,45.774769017293,4.986475941422,"67:A,JD135:R,JD136:R",True,False,False,14 AVENUE DE VERDUN,Meyzieu,69282.0,1,4.986475941422,45.774769017293
10076,Combe au Loup,14 AVENUE DE VERDUN,45.774741771491,4.986199981652,"67:R,JD136:A",True,False,False,14 AVENUE DE VERDUN,Meyzieu,69282.0,1,4.986199981652,45.774741771491
10081,St-Irenée - Cx Blanche,32 RUE COMMANDANT CHARCOT,45.755145825903,4.807751116429,"49:A,C20:A,C20E:A,JD982:R",True,False,False,32 RUE COMMANDANT CHARCOT,Lyon 5e Arrondissement,69385.0,1,4.807751116429,45.755145825903
10082,St-Irenée - Cx Blanche,28 RUE COMMANDANT CHARCOT,45.755167430314,4.807996398254,"49:R,C20:R,C20E:R,JD982:A",True,False,False,28 RUE COMMANDANT CHARCOT,Lyon 5e Arrondissement,69385.0,1,4.807996398254,45.755167430314
1027,Danton - République,1 RUE DE LA REPUBLIQUE,45.731766994782,5.001792445697,"JD120:R,JD130:A,JD19:R,JD25:R,JD251:R,JD294:A,JD941:R,JD943:R",False,False,False,1 RUE DE LA REPUBLIQUE,Genas,69277.0,2,5.001792445697,45.731766994782
10340,Maison de l'Aqueduc,68 ROUTE DE LA LIBERATION,45.727315953555,4.778484541485,14:R,False,False,False,68 ROUTE DE LA LIBERATION,Sainte-Foy-lès-Lyon,69202.0,1,4.778484541485,45.727315953555
10442,Cogny,330 ROUTE D ECULLY,45.800992312353,4.756302457798,"3:A,JD151:R",True,False,False,330 ROUTE D ECULLY,Dardilly,69072.0,1,4.756302457798,45.800992312353
10444,Dardilly le Paillet,22 ROUTE DE LA TOUR DE SALVAGNY,45.822655104316,4.748888270789,"3:R,3:A,JD32:R,JD36:A,JD36:R,JD818:R,JD818:A",False,False,False,22 ROUTE DE LA TOUR DE SALVAGNY,Dardilly,69072.0,1,4.748888270789,45.822655104316
10445,Le Bouquis,20 ROUTE DE LIMONEST,45.823778974392,4.755292991018,"3:A,GE4:A,JD151:R,JD171:R,JD32:R,JD843:R",True,False,False,20 ROUTE DE LIMONEST,Dardilly,69072.0,1,4.755292991018,45.823778974392
10446,Le Bouquis,16 ROUTE DE LIMONEST,45.823594995459,4.75436399862,"3:R,GE4:R,JD151:A,JD171:A,JD32:A,JD843:A",True,False,False,16 ROUTE DE LIMONEST,Dardilly,69072.0,1,4.75436399862,45.823594995459
10447,Les Marsaults,0 CHEMIN DE CHARRIERE,45.822726347257,4.757298136484,"3:A,GE4:A,JD151:R,JD171:R,JD32:R,JD697:A,JD843:R",True,False,False,0 CHEMIN DE CHARRIERE,Dardilly,69072.0,1,4.757298136484,45.822726347257
10025,La Dangereuse,0 ROUTE DE SAINT TRIVIER,45.853371965963,4.878126002373,"77:A,JD73:A",True,False,False,0 ROUTE DE SAINT TRIVIER,Cailloux-sur-Fontaines,69033.0,1,4.878126002373,45.853371965963
10026,La Dangereuse,0 ROUTE DE SAINT TRIVIER,45.853338040452,4.878006048148,"77:R,JD73:R,JD74:A,JD76:R,JD79:R",True,False,False,0 ROUTE DE SAINT TRIVIER,Cailloux-sur-Fontaines,69033.0,1,4.878006048148,45.853338040452
10084,Porte des Alpes,11 BOULEVARD ANDRE BOULLOCHE,45.72016998193,4.923879026047,52:A,True,False,False,11 BOULEVARD ANDRE BOULLOCHE,Saint-Priest,69290.0,1,4.923879026047,45.72016998193
1012,Gare de Vaise-G.Collomb,12 RUE DU 24 MARS 1852,45.781226690744,4.805089502292,C14:A,True,False,False,12 RUE DU 24 MARS 1852,Lyon 9e Arrondissement,69389.0,1,4.805089502292,45.781226690744
10129,Dauphiné -Lacassagne,49 AVENUE LACASSAGNE,45.753087469126,4.869017839753,"25:A,C13:R,C16:A,JD981:A",True,False,False,49 AVENUE LACASSAGNE,Lyon 3e Arrondissement,69383.0,1,4.869017839753,45.753087469126
10276,Chauderaie,27 AVENUE DU CHATER,45.743198414869,4.772054507579,"14:A,JD975:R",True,False,False,27 AVENUE DU CHATER,Francheville,69089.0,1,4.772054507579,45.743198414869
10281,Alai,204 AVENUE CHARLES DE GAULLE,45.751430623797,4.766825923854,C22E:A,True,False,False,204 AVENUE CHARLES DE GAULLE,Tassin-la-Demi-Lune,69244.0,1,4.766825923854,45.751430623797
10289,Demi-Lune Clémenceau,72 AVENUE DE LA REPUBLIQUE,45.763829460615,4.776581700343,"55:A,86:A,98:A",True,False,False,72 AVENUE DE LA REPUBLIQUE,Tassin-la-Demi-Lune,69244.0,1,4.776581700343,45.763829460615
1029,Genas Place Jean Jaurès,2 RUE LAMARTINE,45.738257974203,5.016602052759,"128:A,JD126:A,JD251:R,JD294:A,JD941:R,JD943:R",False,False,False,2 RUE LAMARTINE,Genas,69277.0,2,5.016602052759,45.738257974203
10298,Vaulx HDV Campus,16 RUE MAURICE AUDIN,45.777841962583,4.920035989099,"57:R,PL4:R",True,False,False,16 RUE MAURICE AUDIN,Vaulx-en-Velin,69256.0,1,4.920035989099,45.777841962583
10302,La Vallonnière,0 RUE PROFESSEUR GUERIN,45.765347397364,4.801869022433,"14:A,19:R,3:R,45:R,72:R,86:R,98:R,C21:A",True,False,False,0 RUE PROFESSEUR GUERIN,Lyon 9e Arrondissement,69389.0,1,4.801869022433,45.765347397364
10304,Eglise Demi-Lune,1B ROND POINT MARECHAL DE LATTRE DE TASSIGNY,45.764287851103,4.785295724332,"14:R,72:A,C22:A,C24:A",True,False,False,1B ROND POINT MARECHAL DE LATTRE DE TASSIGNY,Tassin-la-Demi-Lune,69244.0,1,4.785295724332,45.764287851103
10313,Les Croisettes,24 RUE FRANCOIS MERMET,45.758812450903,4.768026441818,JD675:A,True,False,False,24 RUE FRANCOIS MERMET,Tassin-la-Demi-Lune,69244.0,1,4.768026441818,45.758812450903
10314,Croix Muriat,24 AVENUE MARCEL MERIEUX,45.759403955755,4.725372982966,"72:A,JD177:R,JD675:R",True,False,False,24 AVENUE MARCEL MERIEUX,Saint-Genis-les-Ollières,69205.0,1,4.725372982966,45.759403955755
10315,Croix Muriat,19 AVENUE MARCEL MERIEUX,45.759378891291,4.725281881186,"72:R,JD161:A,JD177:A,JD675:A",True,False,False,19 AVENUE MARCEL MERIEUX,Saint-Genis-les-Ollières,69205.0,1,4.725281881186,45.759378891291
10323,Georges Pompidou,17 AVENUE GEORGES POMPIDOU,45.759098029266,4.863356947346,"C11:A,C9:A",True,False,False,17 AVENUE GEORGES POMPIDOU,Lyon 3e Arrondissement,69383.0,1,4.863356947346,45.759098029266
10324,Georges Pompidou,15 AVENUE GEORGES POMPIDOU,45.759127445277,4.862621694418,"C11:R,C9:R",True,False,False,15 AVENUE GEORGES POMPIDOU,Lyon 3e Arrondissement,69383.0,1,4.862621694418,45.759127445277
10326,Sacré Coeur,47 AVENUE GEORGES POMPIDOU,45.7594056573,4.86865284989,"C11:R,C9:R",True,False,False,47 AVENUE GEORGES POMPIDOU,Lyon 3e Arrondissement,69383.0,1,4.86865284989,45.7594056573
10448,Les Marsaults,0 CHEMIN DE CHARRIERE,45.823052958577,4.757467014249,"3:R,GE4:R,JD151:A,JD171:A,JD32:A,JD697:R,JD843:A",True,False,False,0 CHEMIN DE CHARRIERE,Dardilly,69072.0,1,4.757467014249,45.823052958577
12273,Gare de Vaise-G.Collomb,12 RUE DU 24 MARS 1852,45.78086558693,4.805137614952,"31:R,C6:R",True,False,False,12 RUE DU 24 MARS 1852,Lyon 9e Arrondissement,69389.0,1,4.805137614952,45.78086558693
12275,Gare de Vaise-G.Collomb,12 RUE DU 24 MARS 1852,45.780485458176,4.804413008967,43:A,True,False,False,12 RUE DU 24 MARS 1852,Lyon 9e Arrondissement,69389.0,1,4.804413008967,45.780485458176
1238,Jardin des Plantes,1 RUE DES TABLES CLAUDIENNES,45.771085165951,4.82900832261,S6:R,True,False,False,1 RUE DES TABLES CLAUDIENNES,Lyon 1er Arrondissement,69381.0,1,4.82900832261,45.771085165951
1331,La Buissonnière,122 ROUTE DE LA COMBE,45.844767649894,4.867783875612,"77:A,JD75:R,JD81:A,JD81:R",True,False,False,122 ROUTE DE LA COMBE,Cailloux-sur-Fontaines,69033.0,1,4.867783875612,45.844767649894
1332,La Buissonnière,122 ROUTE DE LA COMBE,45.844532979978,4.867815950645,"77:R,JD75:A,JD79:R",True,False,False,122 ROUTE DE LA COMBE,Cailloux-sur-Fontaines,69033.0,1,4.867815950645,45.844532979978
10028,Diligences,445 ROUTE DU CAILLOU,45.85017737584,4.876972667863,"77:A,JD61:R,JD73:A,JD81:A,JD81:R",True,False,False,445 ROUTE DU CAILLOU,Cailloux-sur-Fontaines,69033.0,1,4.876972667863,45.85017737584
10029,Diligences,383 ROUTE DU CAILLOU,45.850172743519,4.876779237126,"77:R,JD61:A,JD73:R,JD79:R",True,False,False,383 ROUTE DU CAILLOU,Cailloux-sur-Fontaines,69033.0,1,4.876779237126,45.850172743519
10032,Z.I. Rocade Est,50 AVENUE DES FRERES MONTGOLFIER,45.72350704215,4.977269166978,"128:R,ZI5:A",False,False,False,50 AVENUE DES FRERES MONTGOLFIER,Genas,69277.0,2,4.977269166978,45.72350704215
10033,Z.I. Rocade Est,50 AVENUE DES FRERES MONTGOLFIER,45.723423016216,4.977768034026,"128:A,ZI5:R",False,False,False,50 AVENUE DES FRERES MONTGOLFIER,Genas,69277.0,2,4.977768034026,45.723423016216
10034,Fresnel - Restaurant ZI,33 AVENUE DES FRERES MONTGOLFIER,45.725279979678,4.971159368433,"128:R,ZI5:A",False,False,False,33 AVENUE DES FRERES MONTGOLFIER,Chassieu,69271.0,1,4.971159368433,45.725279979678
10035,Fresnel - Restaurant ZI,31 AVENUE DES FRERES MONTGOLFIER,45.725348596646,4.971304029135,"128:A,ZI5:R",False,False,False,31 AVENUE DES FRERES MONTGOLFIER,Chassieu,69271.0,1,4.971304029135,45.725348596646
10130,Dauphiné -Lacassagne,47 AVENUE LACASSAGNE,45.753284964626,4.86886195759,"25:R,C13:A,C16:R,JD981:R",True,False,False,47 AVENUE LACASSAGNE,Lyon 3e Arrondissement,69383.0,1,4.86886195759,45.753284964626
10137,Tables Claudiennes,20 RUE DES TABLES CLAUDIENNES,45.770903627864,4.833128892317,S6:A,True,False,False,20 RUE DES TABLES CLAUDIENNES,Lyon 1er Arrondissement,69381.0,1,4.833128892317,45.770903627864
10327,Ferrandière,3 RUE FRANCOIS GILLET,45.759618594056,4.873575119762,"C11:A,C9:A",True,False,False,3 RUE FRANCOIS GILLET,Lyon 3e Arrondissement,69383.0,1,4.873575119762,45.759618594056
30388,Avenue du Plateau,228 AVENUE DU PLATEAU,45.78427703404,4.794801974952,"66:A,C14:A,S11:R",True,False,False,228 AVENUE DU PLATEAU,Lyon 9e Arrondissement,69389.0,1,4.794801974952,45.78427703404
30393,Jean Fournier,104 RUE JEAN FOURNIER,45.780595929913,4.794859718328,S11:R,False,False,False,104 RUE JEAN FOURNIER,Lyon 9e Arrondissement,69389.0,1,4.794859718328,45.780595929913
30394,Le Château Duchère,108 RUE JEAN FOURNIER,45.779795901415,4.794399436927,"S11:A,S11:R",True,False,False,108 RUE JEAN FOURNIER,Lyon 9e Arrondissement,69389.0,1,4.794399436927,45.779795901415
30397,Mermoz - Californie,3 BOULEVARD EDMOND MICHELET,45.733119016527,4.878308961309,34:R,True,False,False,3 BOULEVARD EDMOND MICHELET,Lyon 8e Arrondissement,69388.0,1,4.878308961309,45.733119016527
30443,Allobroges,44 AVENUE DU 24 AOUT 1944,45.67832900919,4.916393050483,"87:A,ZI1:A",True,False,False,44 AVENUE DU 24 AOUT 1944,Corbas,69273.0,1,4.916393050483,45.67832900919
30449,La Rochette - Clochettes,6 RUE DE LA ROCHETTE,45.694954295456,4.857147959086,93:R,True,False,False,6 RUE DE LA ROCHETTE,Saint-Fons,69199.0,1,4.857147959086,45.694954295456
30450,La Rochette - Clochettes,6 RUE DE LA ROCHETTE,45.694909335505,4.857145901442,93:A,True,False,False,6 RUE DE LA ROCHETTE,Saint-Fons,69199.0,1,4.857145901442,45.694909335505
3046,Vassieux,30 ROUTE DE STRASBOURG,45.791850311334,4.866492775273,"59:A,A32:A,A71:A,C5:A,JD972:R",True,False,False,30 ROUTE DE STRASBOURG,Caluire-et-Cuire,69034.0,1,4.866492775273,45.791850311334
3047,Vassieux,25 ROUTE DE STRASBOURG,45.791818664637,4.865899419958,"59:R,A32:R,A71:R,C5:R,JD972:A",True,False,False,25 ROUTE DE STRASBOURG,Caluire-et-Cuire,69034.0,1,4.865899419958,45.791818664637
30478,Valdo - Charcot,1 RUE PIERRE VALDO,45.749836327596,4.793344004683,90:A,True,False,False,1 RUE PIERRE VALDO,Lyon 5e Arrondissement,69385.0,1,4.793344004683,45.749836327596
10328,Ferrandière,8 RUE FRANCOIS GILLET,45.759672958406,4.873141033697,"C11:R,C9:R",True,False,False,8 RUE FRANCOIS GILLET,Lyon 3e Arrondissement,69383.0,1,4.873141033697,45.759672958406
10331,Maisons Neuves,17 RUE FREDERIC MISTRAL,45.75668421568,4.876358836282,"69:A,C9:R",True,False,False,17 RUE FREDERIC MISTRAL,Villeurbanne,69266.0,1,4.876358836282,45.75668421568
10332,Gorge de Loup,1 RUE PROFESSEUR GUERIN,45.765910529884,4.804916592574,C24:A,True,False,False,1 RUE PROFESSEUR GUERIN,Lyon 9e Arrondissement,69389.0,1,4.804916592574,45.765910529884
10334,Constellation,36 CHEMIN DE LA RAUDE,45.755231008823,4.773727955847,14:R,True,False,False,36 CHEMIN DE LA RAUDE,Tassin-la-Demi-Lune,69244.0,1,4.773727955847,45.755231008823
10335,Constellation,13 AVENUE DE LA CONSTELLATION,45.755097684901,4.774960047731,14:A,True,False,False,13 AVENUE DE LA CONSTELLATION,Tassin-la-Demi-Lune,69244.0,1,4.774960047731,45.755097684901
10449,Dardilly Le Jubin,7 CHEMIN DU DODIN,45.817709000042,4.761315008331,"3:R,3:A",False,False,False,7 CHEMIN DU DODIN,Dardilly,69072.0,1,4.761315008331,45.817709000042
10594,Meyzieu Gadelles,232 CHEMIN DE POMMIER,45.778695640657,5.017974160541,85:R,True,False,False,232 CHEMIN DE POMMIER,Meyzieu,69282.0,1,5.017974160541,45.778695640657
1393,La Gabrielle,20 ROUTE NATIONALE 6,45.808240019177,4.77975005995,"21:R,61:R,JD35:A",True,False,False,20 ROUTE NATIONALE 6,Limonest,69116.0,1,4.77975005995,45.808240019177
1395,La Gadinière,212 ROUTE DE CHARLY,45.669822021628,4.790961979057,78:R,True,False,False,212 ROUTE DE CHARLY,Saint-Genis-Laval,69204.0,1,4.790961979057,45.669822021628
1402,La Grande Plaine,206 ROUTE DE GRENOBLE,45.715961913016,4.961230007436,26:R,True,False,False,206 ROUTE DE GRENOBLE,Saint-Priest,69290.0,1,4.961230007436,45.715961913016
30514,Trois Artichauts,2 AVENUE DEBROUSSE,45.751607990202,4.816276040172,"46:A,49:A,C19:A,C20E:A,JD982:R,PL3:A",True,False,False,2 AVENUE DEBROUSSE,Lyon 5e Arrondissement,69385.0,1,4.816276040172,45.751607990202
10037,Chassieu Jean Perrin,5 RUE D ARSONVAL,45.730358977555,4.971345038969,"76:A,ZI5:R",True,False,False,5 RUE D ARSONVAL,Chassieu,69271.0,1,4.971345038969,45.730358977555
30518,Chantegrillet,45 AVENUE DU CHATER,45.738524074541,4.773428741754,"C20:R,C20E:R",True,False,False,45 AVENUE DU CHATER,Francheville,69089.0,1,4.773428741754,45.738524074541
10038,Chassieu Arago,93 AVENUE DU PROGRES,45.724882475843,4.962387949722,76:R,True,False,False,93 AVENUE DU PROGRES,Chassieu,69271.0,1,4.962387949722,45.724882475843
3052,Vaulx Berthelot,22 RUE MARCELLIN BERTHELOT,45.788697024574,4.922088025942,7:R,True,False,False,22 RUE MARCELLIN BERTHELOT,Vaulx-en-Velin,69256.0,1,4.922088025942,45.788697024574
30520,La Gravière,157 AVENUE SIDOINE APOLLINAIRE,45.76246602767,4.804135998851,90:A,True,False,False,157 AVENUE SIDOINE APOLLINAIRE,Lyon 9e Arrondissement,69389.0,1,4.804135998851,45.76246602767
30532,Yvours,29A RUE DU STADE,45.690278922552,4.826289356702,15:A,True,False,False,29A RUE DU STADE,Irigny,69100.0,1,4.826289356702,45.690278922552
30533,Yvours,30 RUE DU STADE,45.69023198112,4.825967048123,15:R,True,False,False,30 RUE DU STADE,Irigny,69100.0,1,4.825967048123,45.69023198112
30541,Trion,81 RUE DE TRION,45.757738759609,4.814258568239,"66:R,90:R",True,False,False,81 RUE DE TRION,Lyon 5e Arrondissement,69385.0,1,4.814258568239,45.757738759609
30575,Gorge de Loup,1 RUE PROFESSEUR GUERIN,45.766574263565,4.805023544397,"72:R,86:R,98:R,98E:R",True,False,False,1 RUE PROFESSEUR GUERIN,Lyon 9e Arrondissement,69389.0,1,4.805023544397,45.766574263565
30578,Les Granges,52 RUE DE PARIS,45.816038271898,4.710894741089,"86:A,JD271:A,JD272:A,JD691:R,JD845:R,S2:A",True,False,False,52 RUE DE PARIS,La Tour-de-Salvagny,69250.0,2,4.710894741089,45.816038271898
3058,Vaulx Jean Moulin,0 AVENUE DU 8 MAI 1945,45.787444555749,4.916147664173,"37:R,7:R",True,False,False,0 AVENUE DU 8 MAI 1945,Vaulx-en-Velin,69256.0,1,4.916147664173,45.787444555749
314,Cailloux Bellevue,205 ROUTE DES TATIERES,45.853838369914,4.867506335487,77:R,False,False,False,205 ROUTE DES TATIERES,Cailloux-sur-Fontaines,69033.0,1,4.867506335487,45.853838369914
31403,Cazeneuve - Berliet,50 RUE ANTOINE LUMIERE,45.738739981201,4.866282031948,C16:A,True,False,False,50 RUE ANTOINE LUMIERE,Lyon 8e Arrondissement,69388.0,1,4.866282031948,45.738739981201
31982,La Grappe d'Or,515 ROUTE DE SAINT ANDRE DE CORCY,45.902580022096,4.843254940695,"43:A,JD243:R,JD243:A,JD78:R",True,False,False,515 ROUTE DE SAINT ANDRE DE CORCY,Genay,69278.0,2,4.843254940695,45.902580022096
3285,Maison des Canuts,11 RUE D IVRY,45.777197977779,4.833544046147,S4A:R,True,False,False,11 RUE D IVRY,Lyon 4e Arrondissement,69384.0,1,4.833544046147,45.777197977779
10039,Chassieu Arago,93 AVENUE DU PROGRES,45.72527119755,4.962702097334,76:A,True,False,False,93 AVENUE DU PROGRES,Chassieu,69271.0,1,4.962702097334,45.72527119755
10040,Mi Plaine - Pélossier,27 RUE DU PROGRES,45.718086428896,4.958529859765,76:R,True,False,False,27 RUE DU PROGRES,Saint-Priest,69290.0,1,4.958529859765,45.718086428896
10041,Mi Plaine - Pélossier,27 RUE DU PROGRES,45.717593988426,4.958416452075,76:A,True,False,False,27 RUE DU PROGRES,Saint-Priest,69290.0,1,4.958416452075,45.717593988426
10045,Ruffinières,11 RUE PRAINET,45.766412036358,4.970911034468,57:A,True,False,False,11 RUE PRAINET,Décines-Charpieu,69275.0,1,4.970911034468,45.766412036358
10046,Ruffinières,4 RUE PRAINET,45.767394425563,4.970591385417,57:R,True,False,False,4 RUE PRAINET,Décines-Charpieu,69275.0,1,4.970591385417,45.767394425563
10047,Décines Verdun,5 RUE DE VERDUN,45.765150992939,4.970403950929,57:A,True,False,False,5 RUE DE VERDUN,Décines-Charpieu,69275.0,1,4.970403950929,45.765150992939
10139,Mairie du 1er,10 RUE DU JARDIN DES PLANTES,45.769635992573,4.830333033416,"C13:R,C18:R,S6:R",True,False,False,10 RUE DU JARDIN DES PLANTES,Lyon 1er Arrondissement,69381.0,1,4.830333033416,45.769635992573
10140,Mairie du 1er,5 RUE DU JARDIN DES PLANTES,45.769675838745,4.83005058978,"C13:A,C18:A,PL2:A,S6:A",True,False,False,5 RUE DU JARDIN DES PLANTES,Lyon 1er Arrondissement,69381.0,1,4.83005058978,45.769675838745
1018,Genas Place République,10 RUE DE LA REPUBLIQUE,45.732521967664,4.996674976257,"C200:A,JD120:A,JD130:R,JD25:A,JD294:R,JD941:A,JD943:A",True,False,False,10 RUE DE LA REPUBLIQUE,Genas,69277.0,2,4.996674976257,45.732521967664
10188,Mermoz - Pinel,221 BOULEVARD PINEL,45.730214988525,4.887488950077,"26:A,79:A",True,False,False,221 BOULEVARD PINEL,Bron,69029.0,1,4.887488950077,45.730214988525
10199,Hénon,91 RUE DENFERT ROCHEREAU,45.778492566795,4.828224875294,33:R,True,False,False,91 RUE DENFERT ROCHEREAU,Lyon 4e Arrondissement,69384.0,1,4.828224875294,45.778492566795
10200,Résidence E.Charret,77 RUE DE CUIRE,45.781819996942,4.829249940214,33:A,True,False,False,77 RUE DE CUIRE,Lyon 4e Arrondissement,69384.0,1,4.829249940214,45.781819996942
10201,Résidence E.Charret,75 RUE DE CUIRE,45.781510038841,4.829183015677,33:R,True,False,False,75 RUE DE CUIRE,Lyon 4e Arrondissement,69384.0,1,4.829183015677,45.781510038841
10339,Maison de l'Aqueduc,77 ROUTE DE LA LIBERATION,45.726898115913,4.778658781459,14:A,False,False,False,77 ROUTE DE LA LIBERATION,Sainte-Foy-lès-Lyon,69202.0,1,4.778658781459,45.726898115913
34460,St-Martin,35 RUE DE LA CROIX ROUSSE,45.704731987789,4.950008040218,"128:A,76:R,JD132:A,JD132:R",True,False,False,35 RUE DE LA CROIX ROUSSE,Saint-Priest,69290.0,1,4.950008040218,45.704731987789
34533,Parc des Corbèges,13 RUE DE COLLIERES,45.684032136343,4.931493369399,ZI1:R,False,False,False,13 RUE DE COLLIERES,Saint-Priest,69290.0,1,4.931493369399,45.684032136343
34534,Parc des Corbèges,11 RUE DE COLLIERES,45.684176214853,4.931102036835,ZI1:A,False,False,False,11 RUE DE COLLIERES,Saint-Priest,69290.0,1,4.931102036835,45.684176214853
42548,Vaulx Picasso,51 AVENUE GABRIEL PERI,45.776466019987,4.915189009808,"57:A,C8:A,PL4:A",True,False,False,51 AVENUE GABRIEL PERI,Vaulx-en-Velin,69256.0,1,4.915189009808,45.776466019987
10051,Chassieu Le Haut,6 CHEMIN DE LA PLACE,45.746175288557,4.972211319217,76:R,True,False,False,6 CHEMIN DE LA PLACE,Chassieu,69271.0,1,4.972211319217,45.746175288557
10052,Chassieu Le Haut,13 CHEMIN DE DECINES,45.746237036681,4.973392004424,76:A,True,False,False,13 CHEMIN DE DECINES,Chassieu,69271.0,1,4.973392004424,45.746237036681
10068,Saxe - Gambetta,4 AVENUE JEAN JAURES,45.753453378773,4.846712578622,"C12:A,C14:R,C5:R,JD980:A,PL3:R",True,False,False,4 AVENUE JEAN JAURES,Lyon 7e Arrondissement,69387.0,1,4.846712578622,45.753453378773
10350,Leclerc - Ayasse,49 AVENUE LECLERC,45.736416036925,4.823947008207,"60:R,BR60:R",True,False,False,49 AVENUE LECLERC,Lyon 7e Arrondissement,69387.0,1,4.823947008207,45.736416036925
42549,Vaulx Picasso,51 AVENUE GABRIEL PERI,45.77647900076,4.915098026495,"57:R,C8:R,PL4:R",True,False,False,51 AVENUE GABRIEL PERI,Vaulx-en-Velin,69256.0,1,4.915098026495,45.77647900076
42557,Le Tonkin,3 ALLEE BUSTER KEATON,45.775486017971,4.861930951709,"70:A,C1:A,C2:A,C5:A,JD981:R,PL1:A",True,False,False,3 ALLEE BUSTER KEATON,Villeurbanne,69266.0,1,4.861930951709,45.775486017971
42558,Le Tonkin,2 ALLEE BUSTER KEATON,45.77525400044,4.861576971506,"70:R,C1:R,C2:R,C5:R,JD981:A",True,False,False,2 ALLEE BUSTER KEATON,Villeurbanne,69266.0,1,4.861576971506,45.77525400044
42559,Rossellini,7 AVENUE ROBERTO ROSSELLINI,45.778699963554,4.862450964721,"70:A,C1:A,C2:A,C5:A,JD981:R,PL1:A",True,False,False,7 AVENUE ROBERTO ROSSELLINI,Villeurbanne,69266.0,1,4.862450964721,45.778699963554
42560,Rossellini,6 AVENUE ROBERTO ROSSELLINI,45.778535978494,4.862426065877,"70:R,C1:R,C2:R,C5:R,JD981:A",True,False,False,6 AVENUE ROBERTO ROSSELLINI,Villeurbanne,69266.0,1,4.862426065877,45.778535978494
42561,Tête d'Or - Stalingrad,14 BOULEVARD DU 11 NOVEMBRE 1918,45.779510197548,4.860856451813,"70:A,C1:A,C2:A,C26:R,C5:A",True,False,False,14 BOULEVARD DU 11 NOVEMBRE 1918,Villeurbanne,69266.0,1,4.860856451813,45.779510197548
46359,Pommier,24 ROUTE DE PUSIGNAN,45.795881006869,5.08461900373,"32:A,JD127:A,JD892:R,JD942:R",False,False,False,24 ROUTE DE PUSIGNAN,Jons,69280.0,2,5.08461900373,45.795881006869
47061,Garibaldi Paul Bert,215 RUE GARIBALDI,45.757366975617,4.852816036647,C25:R,True,False,False,215 RUE GARIBALDI,Lyon 3e Arrondissement,69383.0,1,4.852816036647,45.757366975617
10351,Leclerc - Ayasse,49 AVENUE LECLERC,45.736722603831,4.823955722342,"60:A,BR60:A",True,False,False,49 AVENUE LECLERC,Lyon 7e Arrondissement,69387.0,1,4.823955722342,45.736722603831
10352,Leclerc - Général Frère,20 AVENUE LECLERC,45.743746571023,4.829904120342,"60:R,BR60:R",True,False,False,20 AVENUE LECLERC,Lyon 7e Arrondissement,69387.0,1,4.829904120342,45.743746571023
10359,Elisée Reclus,54 RUE ELISEE RECLUS,45.747533457185,4.937136860018,79:A,True,False,False,54 RUE ELISEE RECLUS,Décines-Charpieu,69275.0,1,4.937136860018,45.747533457185
